Speaker	Recording	Speaker ID	Stimuli	Gender	File	Human Label 1	Human Label 2	Human Boundary	MFA Label 1	MFA Label 2	MFA Boundary	Diff	Diff(abs)
Lab_Speaker6_Group1_F	Lab	Speaker6	Group1	F	TMP_g1s3dl0sub1adv2anim0_interro	obj	SIL	2.66	guo1xiang1	SIL	2.66	0.0	0.0
Lab_Speaker6_Group1_F	Lab	Speaker6	Group1	F	TMP_g1s3dl1sub0adv0anim0_indef	SIL	obj	0.15041395010163494	SIL	guo1xiang1	0.08	0.07041395010163494	0.07041395010163494
Lab_Speaker6_Group1_F	Lab	Speaker6	Group1	F	TMP_g1s3dl1sub0adv0anim0_indef	obj	also	0.57	guo1xiang1	ye3	0.52	0.04999999999999993	0.04999999999999993
Lab_Speaker6_Group1_F	Lab	Speaker6	Group1	F	TMP_g1s3dl1sub0adv0anim0_indef	also	neg	0.732111249153258	ye3	mei2	0.7	0.032111249153258026	0.032111249153258026
Lab_Speaker6_Group1_F	Lab	Speaker6	Group1	F	TMP_g1s3dl1sub0adv0anim0_indef	neg	v-asp	0.9916772557416489	mei2	ying3xiang3guo4	0.9	0.09167725574164887	0.09167725574164887
Lab_Speaker6_Group1_F	Lab	Speaker6	Group1	F	TMP_g1s3dl1sub0adv0anim0_indef	v-asp	wh	1.4956737777272031	ying3xiang3guo4	na3zhong3chao2liu2	1.47	0.02567377772720314	0.02567377772720314
Lab_Speaker6_Group1_F	Lab	Speaker6	Group1	F	TMP_g1s3dl1sub0adv0anim0_indef	wh	SIL	2.28	na3zhong3chao2liu2	SIL	2.28	0.0	0.0
Lab_Speaker6_Group1_F	Lab	Speaker6	Group1	F	TMP_g1s3dl1sub1adv0anim0_indef	SIL	wh	0.13061780287529137	SIL	na3zhong3chao2liu2	0.08	0.05061780287529137	0.05061780287529137
Lab_Speaker6_Group1_F	Lab	Speaker6	Group1	F	TMP_g1s3dl1sub1adv0anim0_indef	wh	also	1.0630052862918653	na3zhong3chao2liu2	ye3	1.04	0.023005286291865268	0.023005286291865268
Lab_Speaker6_Group1_F	Lab	Speaker6	Group1	F	TMP_g1s3dl1sub1adv0anim0_indef	also	neg	1.2122478677475803	ye3	mei2	1.15	0.0622478677475804	0.0622478677475804
Lab_Speaker6_Group1_F	Lab	Speaker6	Group1	F	TMP_g1s3dl1sub1adv0anim0_indef	neg	v-asp	1.33	mei2	ying3xiang3guo4	1.34	-0.010000000000000009	0.010000000000000009
Lab_Speaker6_Group1_F	Lab	Speaker6	Group1	F	TMP_g1s3dl1sub1adv0anim0_indef	v-asp	obj	1.9239825784565128	ying3xiang3guo4	guo1xiang1	1.9	0.02398257845651286	0.02398257845651286
Lab_Speaker6_Group1_F	Lab	Speaker6	Group1	F	TMP_g1s3dl1sub1adv0anim0_indef	obj	SIL	2.4883003796258407	guo1xiang1	SIL	2.63	-0.14169962037415917	0.14169962037415917
Lab_Speaker6_Group1_F	Lab	Speaker6	Group1	F	TMP_g1s3dl1sub1adv2anim0_indef	SIL	adv	0.06316531444781325	SIL	shang4geshi4ji4	0.03	0.033165314447813246	0.033165314447813246
Lab_Speaker6_Group1_F	Lab	Speaker6	Group1	F	TMP_g1s3dl1sub1adv2anim0_indef	adv	wh	0.8227407090528177	shang4geshi4ji4	na3zhong3chao2liu2	0.71	0.11274070905281774	0.11274070905281774
Lab_Speaker6_Group1_F	Lab	Speaker6	Group1	F	TMP_g1s3dl1sub1adv2anim0_indef	wh	also	1.66	na3zhong3chao2liu2	ye3	1.66	0.0	0.0
Lab_Speaker6_Group1_F	Lab	Speaker6	Group1	F	TMP_g1s3dl1sub1adv2anim0_indef	also	neg	1.8126215523373896	ye3	mei2	1.8	0.012621552337389597	0.012621552337389597
Lab_Speaker6_Group1_F	Lab	Speaker6	Group1	F	TMP_g1s3dl1sub1adv2anim0_indef	neg	v-asp	1.96	mei2	ying3xiang3guo4	1.97	-0.010000000000000009	0.010000000000000009
Lab_Speaker6_Group1_F	Lab	Speaker6	Group1	F	TMP_g1s3dl1sub1adv2anim0_indef	v-asp	obj	2.4802788794537713	ying3xiang3guo4	guo1xiang1	2.44	0.0402788794537714	0.0402788794537714
Lab_Speaker6_Group1_F	Lab	Speaker6	Group1	F	TMP_g1s3dl1sub1adv2anim0_indef	obj	SIL	2.9330769101001404	guo1xiang1	SIL	3.0257	-0.09262308989985968	0.09262308989985968
Lab_Speaker6_Group2_F	Lab	Speaker6	Group2	F	TMP_g2s1dl0sub0_indef	SIL	luo2xin1	0.03	SIL	luo2xin1	0.03	0.0	0.0
Lab_Speaker6_Group2_F	Lab	Speaker6	Group2	F	TMP_g2s1dl0sub0_indef	luo2xin1	qian2tian1	0.51	luo2xin1	qian2tian1	0.51	0.0	0.0
Lab_Speaker6_Group2_F	Lab	Speaker6	Group2	F	TMP_g2s1dl0sub0_indef	qian2tian1	song4le	1.05	qian2tian1	song4le	1.05	0.0	0.0
Lab_Speaker6_Group2_F	Lab	Speaker6	Group2	F	TMP_g2s1dl0sub0_indef	song4le	dian3er	1.43	song4le	dian3er	1.43	0.0	0.0
Lab_Speaker6_Group2_F	Lab	Speaker6	Group2	F	TMP_g2s1dl0sub0_indef	dian3er	shen3me	1.66	dian3er	shen3me	1.66	0.0	0.0
Lab_Speaker6_Group2_F	Lab	Speaker6	Group2	F	TMP_g2s1dl0sub0_indef	shen3me	gei3	1.94	shen3me	gei3	1.94	0.0	0.0
Lab_Speaker6_Group2_F	Lab	Speaker6	Group2	F	TMP_g2s1dl0sub0_indef	gei3	tao2bing1	2.11	gei3	tao2bing1	2.11	0.0	0.0
Lab_Speaker6_Group2_F	Lab	Speaker6	Group2	F	TMP_g2s1dl0sub0_interro	luo2xin1	qian2tian1	0.47	luo2xin1	qian2tian1	0.47	0.0	0.0
Lab_Speaker6_Group2_F	Lab	Speaker6	Group2	F	TMP_g2s1dl0sub0_interro	qian2tian1	song4le	0.96	qian2tian1	song4le	0.96	0.0	0.0
Lab_Speaker6_Group2_F	Lab	Speaker6	Group2	F	TMP_g2s1dl0sub0_interro	song4le	dian3er	1.241510895817591	song4le	dian3er	1.28	-0.03848910418240892	0.03848910418240892
Lab_Speaker6_Group2_F	Lab	Speaker6	Group2	F	TMP_g2s1dl0sub0_interro	dian3er	shen3me	1.43	dian3er	shen3me	1.43	0.0	0.0
Lab_Speaker6_Group2_F	Lab	Speaker6	Group2	F	TMP_g2s1dl0sub0_interro	shen3me	gei3	1.7782904753391482	shen3me	gei3	1.74	0.0382904753391482	0.0382904753391482
Lab_Speaker6_Group2_F	Lab	Speaker6	Group2	F	TMP_g2s1dl0sub0_interro	gei3	tao2bing1	1.932175376484732	gei3	tao2bing1	1.9	0.03217537648473212	0.03217537648473212
Lab_Speaker6_Group2_F	Lab	Speaker6	Group2	F	TMP_g2s1dl1sub0_indef	SIL	luo2xin1	0.03	SIL	luo2xin1	0.03	0.0	0.0
Lab_Speaker6_Group2_F	Lab	Speaker6	Group2	F	TMP_g2s1dl1sub0_indef	luo2xin1	qian2tian1	0.57	luo2xin1	qian2tian1	0.57	0.0	0.0
Lab_Speaker6_Group2_F	Lab	Speaker6	Group2	F	TMP_g2s1dl1sub0_indef	qian2tian1	song4le	1.18	qian2tian1	song4le	1.18	0.0	0.0
Lab_Speaker6_Group2_F	Lab	Speaker6	Group2	F	TMP_g2s1dl1sub0_indef	song4le	dian3er	1.5725840963123774	song4le	dian3er	1.54	0.03258409631237735	0.03258409631237735
Lab_Speaker6_Group2_F	Lab	Speaker6	Group2	F	TMP_g2s1dl1sub0_indef	dian3er	shen3meshui3guo3	1.77	dian3er	shen3meshui3guo3	1.77	0.0	0.0
Lab_Speaker6_Group2_F	Lab	Speaker6	Group2	F	TMP_g2s1dl1sub0_indef	shen3meshui3guo3	gei3	2.6204329934532047	shen3meshui3guo3	gei3	2.58	0.04043299345320461	0.04043299345320461
Lab_Speaker6_Group2_F	Lab	Speaker6	Group2	F	TMP_g2s1dl1sub0_indef	gei3	tao2bing1	2.72	gei3	tao2bing1	2.72	0.0	0.0
Lab_Speaker6_Group2_F	Lab	Speaker6	Group2	F	TMP_g2s1dl1sub0_indef	tao2bing1	SIL	3.3566	tao2bing1	SIL	3.3566	0.0	0.0
Lab_Speaker6_Group2_F	Lab	Speaker6	Group2	F	TMP_g2s1dl1sub0_interro	SIL	luo2xin1	0.06	SIL	luo2xin1	0.06	0.0	0.0
Lab_Speaker6_Group2_F	Lab	Speaker6	Group2	F	TMP_g2s1dl1sub0_interro	luo2xin1	qian2tian1	0.56	luo2xin1	qian2tian1	0.56	0.0	0.0
Lab_Speaker6_Group2_F	Lab	Speaker6	Group2	F	TMP_g2s1dl1sub0_interro	qian2tian1	song4le	1.26	qian2tian1	song4le	1.26	0.0	0.0
Lab_Speaker6_Group2_F	Lab	Speaker6	Group2	F	TMP_g2s1dl1sub0_interro	song4le	dian3er	1.5252862730752152	song4le	dian3er	1.5	0.02528627307521525	0.02528627307521525
Lab_Speaker6_Group2_F	Lab	Speaker6	Group2	F	TMP_g2s1dl1sub0_interro	dian3er	shen3meshui3guo3	1.69	dian3er	shen3meshui3guo3	1.69	0.0	0.0
Lab_Speaker6_Group2_F	Lab	Speaker6	Group2	F	TMP_g2s1dl1sub0_interro	shen3meshui3guo3	gei3	2.619724518046118	shen3meshui3guo3	gei3	2.53	0.08972451804611836	0.08972451804611836
Lab_Speaker6_Group2_F	Lab	Speaker6	Group2	F	TMP_g2s1dl1sub0_interro	gei3	tao2bing1	2.831041476792226	gei3	tao2bing1	2.8	0.03104147679222624	0.03104147679222624
Lab_Speaker6_Group2_F	Lab	Speaker6	Group2	F	TMP_g2s1dl1sub0_interro	tao2bing1	SIL	3.4093	tao2bing1	SIL	3.4093	0.0	0.0
Lab_Speaker6_Group2_F	Lab	Speaker6	Group2	F	TMP_g2s2dl0sub0_interro	SIL	wang2xin1	0.03	SIL	wang2xin1	0.03	0.0	0.0
Lab_Speaker6_Group2_F	Lab	Speaker6	Group2	F	TMP_g2s2dl0sub0_interro	wang2xin1	qian2tian1	0.56	wang2xin1	qian2tian1	0.56	0.0	0.0
Lab_Speaker6_Group2_F	Lab	Speaker6	Group2	F	TMP_g2s2dl0sub0_interro	qian2tian1	ji4le	0.89	qian2tian1	ji4le	0.89	0.0	0.0
Lab_Speaker6_Group2_F	Lab	Speaker6	Group2	F	TMP_g2s2dl0sub0_interro	ji4le	dian3er	1.29	ji4le	dian3er	1.29	0.0	0.0
Lab_Speaker6_Group2_F	Lab	Speaker6	Group2	F	TMP_g2s2dl0sub0_interro	dian3er	shen3me	1.53	dian3er	shen3me	1.53	0.0	0.0
Lab_Speaker6_Group2_F	Lab	Speaker6	Group2	F	TMP_g2s2dl0sub0_interro	shen3me	gei3	1.949690970699278	shen3me	gei3	1.9	0.04969097069927808	0.04969097069927808
Lab_Speaker6_Group2_F	Lab	Speaker6	Group2	F	TMP_g2s2dl0sub0_interro	gei3	xu2fang1	2.0747545135818566	gei3	xu2fang1	2.05	0.024754513581856763	0.024754513581856763
Lab_Speaker6_Group2_F	Lab	Speaker6	Group2	F	TMP_g2s3dl0sub0_interro	SIL	wu2fei1	0.03	SIL	wu2fei1	0.03	0.0	0.0
Lab_Speaker6_Group2_F	Lab	Speaker6	Group2	F	TMP_g2s3dl0sub0_interro	wu2fei1	zuo2tian1	0.53	wu2fei1	zuo2tian1	0.53	0.0	0.0
Lab_Speaker6_Group2_F	Lab	Speaker6	Group2	F	TMP_g2s3dl0sub0_interro	zuo2tian1	mai4le	1.15	zuo2tian1	mai4le	1.15	0.0	0.0
Lab_Speaker6_Group2_F	Lab	Speaker6	Group2	F	TMP_g2s3dl0sub0_interro	mai4le	dian3er	1.44	mai4le	dian3er	1.44	0.0	0.0
Lab_Speaker6_Group2_F	Lab	Speaker6	Group2	F	TMP_g2s3dl0sub0_interro	dian3er	shen3me	1.66	dian3er	shen3me	1.66	0.0	0.0
Lab_Speaker6_Group2_F	Lab	Speaker6	Group2	F	TMP_g2s3dl0sub0_interro	shen3me	gei3	2.120215314865938	shen3me	gei3	2.06	0.06021531486593812	0.06021531486593812
Lab_Speaker6_Group2_F	Lab	Speaker6	Group2	F	TMP_g2s3dl0sub0_interro	gei3	liu2kang1	2.3243448018980803	gei3	liu2kang1	2.28	0.044344801898080544	0.044344801898080544
Lab_Speaker6_Group2_F	Lab	Speaker6	Group2	F	TMP_g2s4dl0sub0_indef	he2chao1	zuo2tian1	0.47	he2chao1	zuo2tian1	0.47	0.0	0.0
Lab_Speaker6_Group2_F	Lab	Speaker6	Group2	F	TMP_g2s4dl0sub0_indef	zuo2tian1	jie4le	0.89	zuo2tian1	jie4le	0.89	0.0	0.0
Lab_Speaker6_Group2_F	Lab	Speaker6	Group2	F	TMP_g2s4dl0sub0_indef	jie4le	dian3er	1.216346222142126	jie4le	dian3er	1.19	0.026346222142126008	0.026346222142126008
Lab_Speaker6_Group2_F	Lab	Speaker6	Group2	F	TMP_g2s4dl0sub0_indef	dian3er	shen3me	1.39	dian3er	shen3me	1.39	0.0	0.0
Lab_Speaker6_Group2_F	Lab	Speaker6	Group2	F	TMP_g2s4dl0sub0_indef	shen3me	gei3	1.6946579768635033	shen3me	gei3	1.66	0.03465797686350336	0.03465797686350336
Lab_Speaker6_Group2_F	Lab	Speaker6	Group2	F	TMP_g2s4dl0sub0_indef	gei3	wu2ying1	1.8370532646050797	gei3	wu2ying1	1.81	0.02705326460507962	0.02705326460507962
Lab_Speaker6_Group2_F	Lab	Speaker6	Group2	F	TMP_g2s4dl0sub0_indef	wu2ying1	SIL	2.37	wu2ying1	SIL	2.37	0.0	0.0
Lab_Speaker6_Group2_F	Lab	Speaker6	Group2	F	TMP_g2s4dl0sub0_interro	he2chao1	zuo2tian1	0.46	he2chao1	zuo2tian1	0.46	0.0	0.0
Lab_Speaker6_Group2_F	Lab	Speaker6	Group2	F	TMP_g2s4dl0sub0_interro	zuo2tian1	jie4le	1.02	zuo2tian1	jie4le	1.02	0.0	0.0
Lab_Speaker6_Group2_F	Lab	Speaker6	Group2	F	TMP_g2s4dl0sub0_interro	jie4le	dian3er	1.2963564575465854	jie4le	dian3er	1.26	0.03635645754658534	0.03635645754658534
Lab_Speaker6_Group2_F	Lab	Speaker6	Group2	F	TMP_g2s4dl0sub0_interro	dian3er	shen3me	1.53	dian3er	shen3me	1.53	0.0	0.0
Lab_Speaker6_Group2_F	Lab	Speaker6	Group2	F	TMP_g2s4dl0sub0_interro	shen3me	gei3	1.9531910196159066	shen3me	gei3	1.9	0.053191019615906665	0.053191019615906665
Lab_Speaker6_Group2_F	Lab	Speaker6	Group2	F	TMP_g2s4dl0sub0_interro	gei3	wu2ying1	2.11661306576954	gei3	wu2ying1	2.09	0.026613065769540256	0.026613065769540256
Lab_Speaker6_Group2_F	Lab	Speaker6	Group2	F	TMP_g2s4dl1sub0_indef	he2chao1	zuo2tian1	0.56	he2chao1	zuo2tian1	0.56	0.0	0.0
Lab_Speaker6_Group2_F	Lab	Speaker6	Group2	F	TMP_g2s4dl1sub0_indef	zuo2tian1	jie4le	0.95	zuo2tian1	jie4le	0.95	0.0	0.0
Lab_Speaker6_Group2_F	Lab	Speaker6	Group2	F	TMP_g2s4dl1sub0_indef	jie4le	dian3er	1.21	jie4le	dian3er	1.21	0.0	0.0
Lab_Speaker6_Group2_F	Lab	Speaker6	Group2	F	TMP_g2s4dl1sub0_indef	dian3er	shen3meer4shou3dong1xi	1.39	dian3er	shen3meer4shou3dong1xi	1.39	0.0	0.0
Lab_Speaker6_Group2_F	Lab	Speaker6	Group2	F	TMP_g2s4dl1sub0_indef	shen3meer4shou3dong1xi	gei3	2.3857790883271783	shen3meer4shou3dong1xi	gei3	2.31	0.07577908832717828	0.07577908832717828
Lab_Speaker6_Group2_F	Lab	Speaker6	Group2	F	TMP_g2s4dl1sub0_indef	gei3	wu2ying1	2.523101374955989	gei3	wu2ying1	2.47	0.05310137495598877	0.05310137495598877
Lab_Speaker6_Group3_F	Lab	Speaker6	Group3	F	TMP_g3s1dl0left1adv0_indef2	SIL	zhong1guo2dui4	0.04	SIL	zhong1guo2dui4	0.04	0.0	0.0
Lab_Speaker6_Group3_F	Lab	Speaker6	Group3	F	TMP_g3s1dl0left1adv0_indef2	zhong1guo2dui4	SIL	0.67	zhong1guo2dui4	SIL	0.67	0.0	0.0
Lab_Speaker6_Group3_F	Lab	Speaker6	Group3	F	TMP_g3s1dl0left1adv0_indef2	SIL	shui2	0.94	SIL	shui2	0.94	0.0	0.0
Lab_Speaker6_Group3_F	Lab	Speaker6	Group3	F	TMP_g3s1dl0left1adv0_indef2	shui2	ye3	1.3206067123228362	shui2	ye3	1.24	0.08060671232283623	0.08060671232283623
Lab_Speaker6_Group3_F	Lab	Speaker6	Group3	F	TMP_g3s1dl0left1adv0_indef2	ye3	da3bu4guo4	1.470184259238436	ye3	da3bu4guo4	1.45	0.02018425923843603	0.02018425923843603
Lab_Speaker6_Group3_F	Lab	Speaker6	Group3	F	TMP_g3s1dl0left1adv0_indef2	da3bu4guo4	SIL	2.16	da3bu4guo4	SIL	2.16	0.0	0.0
Lab_Speaker6_Group3_F	Lab	Speaker6	Group3	F	TMP_g3s1dl0left1adv0_interro2	SIL	zhong1guo2dui4	0.04	SIL	zhong1guo2dui4	0.04	0.0	0.0
Lab_Speaker6_Group3_F	Lab	Speaker6	Group3	F	TMP_g3s1dl0left1adv0_interro2	zhong1guo2dui4	SIL	0.82	zhong1guo2dui4	SIL	0.82	0.0	0.0
Lab_Speaker6_Group3_F	Lab	Speaker6	Group3	F	TMP_g3s1dl0left1adv0_interro2	SIL	shui2	1.42	SIL	shui2	1.42	0.0	0.0
Lab_Speaker6_Group3_F	Lab	Speaker6	Group3	F	TMP_g3s1dl0left1adv0_interro2	shui2	ye3	1.7741635283374941	shui2	ye3	1.66	0.11416352833749421	0.11416352833749421
Lab_Speaker6_Group3_F	Lab	Speaker6	Group3	F	TMP_g3s1dl0left1adv0_interro2	ye3	da3bu4guo4	1.9686321560150408	ye3	da3bu4guo4	1.93	0.038632156015040886	0.038632156015040886
Lab_Speaker6_Group3_F	Lab	Speaker6	Group3	F	TMP_g3s1dl0left1adv0_interro2	da3bu4guo4	SIL	2.55	da3bu4guo4	SIL	2.55	0.0	0.0
Lab_Speaker6_Group3_F	Lab	Speaker6	Group3	F	TMP_g3s1dl1left1adv0_indef1	SIL	zhong1guo2dui4	0.17	SIL	zhong1guo2dui4	0.17	0.0	0.0
Lab_Speaker6_Group3_F	Lab	Speaker6	Group3	F	TMP_g3s1dl1left1adv0_indef1	zhong1guo2dui4	na3ge4dui4	0.82	zhong1guo2dui4	na3ge4dui4	0.82	0.0	0.0
Lab_Speaker6_Group3_F	Lab	Speaker6	Group3	F	TMP_g3s1dl1left1adv0_indef1	na3ge4dui4	ye3	1.4487563869592492	na3ge4dui4	ye3	1.43	0.018756386959249305	0.018756386959249305
Lab_Speaker6_Group3_F	Lab	Speaker6	Group3	F	TMP_g3s1dl1left1adv0_indef1	ye3	da3bu4guo4	1.5826972130133725	ye3	da3bu4guo4	1.56	0.022697213013372464	0.022697213013372464
Lab_Speaker6_Group3_F	Lab	Speaker6	Group3	F	TMP_g3s1dl1left1adv0_indef1	da3bu4guo4	SIL	2.14	da3bu4guo4	SIL	2.14	0.0	0.0
Lab_Speaker6_Group3_F	Lab	Speaker6	Group3	F	TMP_g3s1dl1left1adv0_indef2	SIL	zhong1guo2dui4	0.16	SIL	zhong1guo2dui4	0.16	0.0	0.0
Lab_Speaker6_Group3_F	Lab	Speaker6	Group3	F	TMP_g3s1dl1left1adv0_indef2	zhong1guo2dui4	SIL	0.84	zhong1guo2dui4	SIL	0.84	0.0	0.0
Lab_Speaker6_Group3_F	Lab	Speaker6	Group3	F	TMP_g3s1dl1left1adv0_indef2	SIL	na3ge4dui4	1.1	SIL	na3ge4dui4	1.1	0.0	0.0
Lab_Speaker6_Group3_F	Lab	Speaker6	Group3	F	TMP_g3s1dl1left1adv0_indef2	na3ge4dui4	ye3	1.66	na3ge4dui4	ye3	1.66	0.0	0.0
Lab_Speaker6_Group3_F	Lab	Speaker6	Group3	F	TMP_g3s1dl1left1adv0_indef2	ye3	da3bu4guo4	1.7440449785296723	ye3	da3bu4guo4	1.72	0.024044978529672356	0.024044978529672356
Lab_Speaker6_Group3_F	Lab	Speaker6	Group3	F	TMP_g3s1dl1left1adv0_indef2	da3bu4guo4	SIL	2.42	da3bu4guo4	SIL	2.42	0.0	0.0
Lab_Speaker6_Group3_F	Lab	Speaker6	Group3	F	TMP_g3s2dl0left1adv0_indef1	SIL	jin1nian2shi4jie4bei1	0.13	SIL	jin1nian2shi4jie4bei1	0.13	0.0	0.0
Lab_Speaker6_Group3_F	Lab	Speaker6	Group3	F	TMP_g3s2dl0left1adv0_indef1	jin1nian2shi4jie4bei1	fa3guo2dui4	1.12	jin1nian2shi4jie4bei1	fa3guo2dui4	1.12	0.0	0.0
Lab_Speaker6_Group3_F	Lab	Speaker6	Group3	F	TMP_g3s2dl0left1adv0_indef1	fa3guo2dui4	SIL	1.88	fa3guo2dui4	SIL	1.88	0.0	0.0
Lab_Speaker6_Group3_F	Lab	Speaker6	Group3	F	TMP_g3s2dl0left1adv0_indef1	SIL	shui2	1.99	SIL	shui2	1.99	0.0	0.0
Lab_Speaker6_Group3_F	Lab	Speaker6	Group3	F	TMP_g3s2dl0left1adv0_indef1	shui2	ye3	2.3265138174468936	shui2	ye3	2.21	0.1165138174468936	0.1165138174468936
Lab_Speaker6_Group3_F	Lab	Speaker6	Group3	F	TMP_g3s2dl0left1adv0_indef1	ye3	ying2bu4liao3	2.4910001394357977	ye3	ying2bu4liao3	2.45	0.0410001394357975	0.0410001394357975
Lab_Speaker6_Group3_F	Lab	Speaker6	Group3	F	TMP_g3s2dl0left1adv0_indef1	ying2bu4liao3	SIL	3.14	ying2bu4liao3	SIL	3.14	0.0	0.0
Lab_Speaker6_Group3_F	Lab	Speaker6	Group3	F	TMP_g3s2dl0left1adv0_indef2	SIL	jin1nian2shi4jie4bei1	0.03	SIL	jin1nian2shi4jie4bei1	0.03	0.0	0.0
Lab_Speaker6_Group3_F	Lab	Speaker6	Group3	F	TMP_g3s2dl0left1adv0_indef2	jin1nian2shi4jie4bei1	fa3guo2dui4	0.84	jin1nian2shi4jie4bei1	fa3guo2dui4	0.84	0.0	0.0
Lab_Speaker6_Group3_F	Lab	Speaker6	Group3	F	TMP_g3s2dl0left1adv0_indef2	fa3guo2dui4	SIL	1.44	fa3guo2dui4	SIL	1.44	0.0	0.0
Lab_Speaker6_Group3_F	Lab	Speaker6	Group3	F	TMP_g3s2dl0left1adv0_indef2	SIL	shui2	1.6	SIL	shui2	1.6	0.0	0.0
Lab_Speaker6_Group3_F	Lab	Speaker6	Group3	F	TMP_g3s2dl0left1adv0_indef2	shui2	ye3	1.9355509710712053	shui2	ye3	1.83	0.10555097107120526	0.10555097107120526
Lab_Speaker6_Group3_F	Lab	Speaker6	Group3	F	TMP_g3s2dl0left1adv0_indef2	ye3	ying2bu4liao3	2.1054598896972245	ye3	ying2bu4liao3	2.02	0.08545988969722451	0.08545988969722451
Lab_Speaker6_Group3_F	Lab	Speaker6	Group3	F	TMP_g3s2dl0left1adv0_indef2	ying2bu4liao3	SIL	2.7	ying2bu4liao3	SIL	2.7	0.0	0.0
Lab_Speaker6_Group3_F	Lab	Speaker6	Group3	F	TMP_g3s2dl1left1adv0_indef2	SIL	jin1nian2shi4jie4bei1	0.13	SIL	jin1nian2shi4jie4bei1	0.13	0.0	0.0
Lab_Speaker6_Group3_F	Lab	Speaker6	Group3	F	TMP_g3s2dl1left1adv0_indef2	jin1nian2shi4jie4bei1	fa3guo2dui4	1.17	jin1nian2shi4jie4bei1	fa3guo2dui4	1.17	0.0	0.0
Lab_Speaker6_Group3_F	Lab	Speaker6	Group3	F	TMP_g3s2dl1left1adv0_indef2	fa3guo2dui4	SIL	1.85	fa3guo2dui4	SIL	1.85	0.0	0.0
Lab_Speaker6_Group3_F	Lab	Speaker6	Group3	F	TMP_g3s2dl1left1adv0_indef2	SIL	na3ge4dui4	2.76	SIL	na3ge4dui4	2.76	0.0	0.0
Lab_Speaker6_Group3_F	Lab	Speaker6	Group3	F	TMP_g3s2dl1left1adv0_indef2	na3ge4dui4	ye3	3.3300995444455155	na3ge4dui4	ye3	3.3	0.030099544445515658	0.030099544445515658
Lab_Speaker6_Group3_F	Lab	Speaker6	Group3	F	TMP_g3s2dl1left1adv0_indef2	ye3	ying2bu4liao3	3.4998786317991977	ye3	ying2bu4liao3	3.44	0.059878631799197723	0.059878631799197723
Lab_Speaker6_Group3_F	Lab	Speaker6	Group3	F	TMP_g3s2dl1left1adv0_indef2	ying2bu4liao3	SIL	4.24	ying2bu4liao3	SIL	4.24	0.0	0.0
Lab_Speaker6_Group3_F	Lab	Speaker6	Group3	F	TMP_g3s3dl0left1adv1_indef1	SIL	zhang1lu4	0.11	SIL	zhang1lu4	0.11	0.0	0.0
Lab_Speaker6_Group3_F	Lab	Speaker6	Group3	F	TMP_g3s3dl0left1adv1_indef1	zhang1lu4	zui4jin4	0.52	zhang1lu4	zui4jin4	0.52	0.0	0.0
Lab_Speaker6_Group3_F	Lab	Speaker6	Group3	F	TMP_g3s3dl0left1adv1_indef1	zui4jin4	shui2	0.85	zui4jin4	shui2	0.85	0.0	0.0
Lab_Speaker6_Group3_F	Lab	Speaker6	Group3	F	TMP_g3s3dl0left1adv1_indef1	shui2	ye3	1.1084527451179116	shui2	ye3	1	0.10845274511791159	0.10845274511791159
Lab_Speaker6_Group3_F	Lab	Speaker6	Group3	F	TMP_g3s3dl0left1adv1_indef1	ye3	kan4bu4guan4	1.23	ye3	kan4bu4guan4	1.23	0.0	0.0
Lab_Speaker6_Group3_F	Lab	Speaker6	Group3	F	TMP_g3s3dl0left1adv1_indef1	kan4bu4guan4	SIL	1.93	kan4bu4guan4	SIL	1.93	0.0	0.0
Lab_Speaker6_Group3_F	Lab	Speaker6	Group3	F	TMP_g3s3dl1left1adv1_indef1	SIL	zhang1lu4	0.09	SIL	zhang1lu4	0.09	0.0	0.0
Lab_Speaker6_Group3_F	Lab	Speaker6	Group3	F	TMP_g3s3dl1left1adv1_indef1	zhang1lu4	zui4jin4	0.58	zhang1lu4	zui4jin4	0.58	0.0	0.0
Lab_Speaker6_Group3_F	Lab	Speaker6	Group3	F	TMP_g3s3dl1left1adv1_indef1	zui4jin4	na3ge4tong2shi4	0.93	zui4jin4	na3ge4tong2shi4	0.93	0.0	0.0
Lab_Speaker6_Group3_F	Lab	Speaker6	Group3	F	TMP_g3s3dl1left1adv1_indef1	na3ge4tong2shi4	ye3	1.63	na3ge4tong2shi4	ye3	1.63	0.0	0.0
Lab_Speaker6_Group3_F	Lab	Speaker6	Group3	F	TMP_g3s3dl1left1adv1_indef1	ye3	kan4bu4guan4	1.713404258611652	ye3	kan4bu4guan4	1.68	0.03340425861165208	0.03340425861165208
Lab_Speaker6_Group3_F	Lab	Speaker6	Group3	F	TMP_g3s3dl1left1adv1_indef1	kan4bu4guan4	SIL	2.34	kan4bu4guan4	SIL	2.34	0.0	0.0
Lab_Speaker6_Group3_F	Lab	Speaker6	Group3	F	TMP_g3s3dl1left1adv1_interro1	SIL	zhang1lu4	0.11	SIL	zhang1lu4	0.11	0.0	0.0
Lab_Speaker6_Group3_F	Lab	Speaker6	Group3	F	TMP_g3s3dl1left1adv1_interro1	zhang1lu4	zui4jin4	0.55	zhang1lu4	zui4jin4	0.55	0.0	0.0
Lab_Speaker6_Group3_F	Lab	Speaker6	Group3	F	TMP_g3s3dl1left1adv1_interro1	zui4jin4	na3ge4tong2shi4	1.04	zui4jin4	na3ge4tong2shi4	1.04	0.0	0.0
